vote_id,voter_id,station_id,vote_date
1056,1192,184,2024-04-01
1057,1196,180,2024-04-01
1058,1196,26,2024-04-01
1059,1197,152,2024-04-01
1060,1198,20,2024-04-01
1061,1199,91,2024-04-01
1062,1200,145,2024-04-01
1063,1204,55,2024-04-01
1064,1205,121,2024-04-01
1065,1206,90,2024-04-01
1066,1207,66,2024-04-01
1067,1208,28,2024-04-01
1068,1209,47,2024-04-01
1069,1209,107,2024-04-01
1070,1210,185,2024-04-01
1071,1211,16,2024-04-01
1072,1213,19,2024-04-01
1073,1214,24,2024-04-01
1074,1215,111,2024-04-01
1075,1216,139,2024-04-01
1076,1217,187,2024-04-01
1077,1218,166,2024-04-01
1078,1219,158,2024-04-01
1079,1222,92,2024-04-01
1080,1223,197,2024-04-01
1081,1224,35,2024-04-01
1082,1225,57,2024-04-01
1083,1226,170,2024-04-01
1084,1227,169,2024-04-01
1085,1228,27,2024-04-01
1086,1231,147,2024-04-01
1087,1232,13,2024-04-01
1088,1234,23,2024-04-01
1089,1235,56,2024-04-01
1090,1236,32,2024-04-01
1091,1237,27,2024-04-01
1092,1240,192,2024-04-01
1093,1241,11,2024-04-01
1094,1243,128,2024-04-01
1095,1245,142,2024-04-01
1096,1247,68,2024-04-01
1097,1248,8,2024-04-01
1098,1250,190,2024-04-01
1099,1251,129,2024-04-01
1100,1251,9,2024-04-01
1101,1252,117,2024-04-01
1102,1253,153,2024-04-01
1103,1254,164,2024-04-01
1104,1255,147,2024-04-01
1105,1256,37,2024-04-01
1106,1257,79,2024-04-01
1107,1258,5,2024-04-01
1108,1259,167,2024-04-01
1109,1260,81,2024-04-01
1110,1262,74,2024-04-01
1111,1263,155,2024-04-01
1112,1264,89,2024-04-01
1113,1265,74,2024-04-01
1114,1266,162,2024-04-01
1115,1267,76,2024-04-01
1116,1268,133,2024-04-01
1117,1269,35,2024-04-01
1118,1269,176,2024-04-01
1119,1270,115,2024-04-01
1120,1272,100,2024-04-01
1121,1273,103,2024-04-01
1122,1274,79,2024-04-01
1123,1275,103,2024-04-01
1124,1277,173,2024-04-01
1125,1278,32,2024-04-01
1126,1279,128,2024-04-01
1127,1280,76,2024-04-01
1128,1281,94,2024-04-01
1129,1283,23,2024-04-01
1130,1284,38,2024-04-01
1131,1285,88,2024-04-01
1132,1285,39,2024-04-01
1133,1286,9,2024-04-01
1134,1287,134,2024-04-01
1135,1289,17,2024-04-01
1136,1290,15,2024-04-01
1137,1291,161,2024-04-01
1138,1292,59,2024-04-01
1139,1293,49,2024-04-01
1140,1294,96,2024-04-01
1141,1296,160,2024-04-01
1142,1297,63,2024-04-01
1143,1298,183,2024-04-01
1144,1299,38,2024-04-01
1145,1301,191,2024-04-01
1146,1301,58,2024-04-01
1147,1302,71,2024-04-01
1148,1304,8,2024-04-01
1149,1306,132,2024-04-01
1150,1307,51,2024-04-01
1151,1308,124,2024-04-01
1152,1309,177,2024-04-01
1153,1311,30,2024-04-01
1154,1312,59,2024-04-01
1155,1313,145,2024-04-01
1156,1316,168,2024-04-01
1157,1317,175,2024-04-01
1158,1318,80,2024-04-01
1159,1319,119,2024-04-01
1160,1320,112,2024-04-01
1161,1322,122,2024-04-01
1162,1323,89,2024-04-01
1163,1325,77,2024-04-01
1164,1326,37,2024-04-01
1165,1326,51,2024-04-01
1166,1327,161,2024-04-01
1167,1327,39,2024-04-01
1168,1328,48,2024-04-01
1169,1329,84,2024-04-01
1170,1330,135,2024-04-01
1171,1331,142,2024-04-01
1172,1332,64,2024-04-01
1173,1333,142,2024-04-01
1174,1334,121,2024-04-01
1175,1335,113,2024-04-01
1176,1335,102,2024-04-01
1177,1336,97,2024-04-01
1178,1337,139,2024-04-01
1179,1338,83,2024-04-01
1180,1339,115,2024-04-01
1181,1340,15,2024-04-01
1182,1341,19,2024-04-01
1183,1342,184,2024-04-01
1184,1344,27,2024-04-01
1185,1345,35,2024-04-01
1186,1346,168,2024-04-01
1187,1347,183,2024-04-01
1188,1349,68,2024-04-01
1189,1350,32,2024-04-01
1190,1351,72,2024-04-01
1191,1353,153,2024-04-01
1192,1354,182,2024-04-01
1193,1355,53,2024-04-01
1194,1356,157,2024-04-01
1195,1358,93,2024-04-01
1196,1359,71,2024-04-01
1197,1360,43,2024-04-01
1198,1360,160,2024-04-01
1199,1361,8,2024-04-01
1200,1362,192,2024-04-01
1201,1363,58,2024-04-01
1202,1364,128,2024-04-01
1203,1365,180,2024-04-01
1204,1366,106,2024-04-01
1205,1367,135,2024-04-01
1206,1368,122,2024-04-01
1207,1369,182,2024-04-01
1208,1372,152,2024-04-01
1209,1373,56,2024-04-01
1210,1374,57,2024-04-01
1211,1374,132,2024-04-01
1212,1375,150,2024-04-01
1213,1375,12,2024-04-01
1214,1377,43,2024-04-01
1215,1378,83,2024-04-01
1216,1379,113,2024-04-01
1217,1380,176,2024-04-01
1218,1381,189,2024-04-01
1219,1383,143,2024-04-01
1220,1384,186,2024-04-01
1221,1386,57,2024-04-01
1222,1387,196,2024-04-01
1223,1388,173,2024-04-01
1224,1390,42,2024-04-01
1225,1392,47,2024-04-01
1226,1393,33,2024-04-01
1227,1394,55,2024-04-01
1228,1396,138,2024-04-01
1229,1397,67,2024-04-01
1230,1398,67,2024-04-01
1231,1399,53,2024-04-01
1232,1400,77,2024-04-01
1233,1401,151,2024-04-01
1234,1403,195,2024-04-01
1235,1404,169,2024-04-01
1236,1406,91,2024-04-01
1237,1408,168,2024-04-01
1238,1410,187,2024-04-01
1239,1411,144,2024-04-01
1240,1412,169,2024-04-01
1241,1412,80,2024-04-01
1242,1414,40,2024-04-01
1243,1416,100,2024-04-01
1244,1417,175,2024-04-01
1245,1418,5,2024-04-01
1246,1419,58,2024-04-01
1247,1420,136,2024-04-01
1248,1421,187,2024-04-01
1249,1422,93,2024-04-01
1250,1423,161,2024-04-01
1251,1424,67,2024-04-01
1252,1425,128,2024-04-01
1253,1426,27,2024-04-01
1254,1427,50,2024-04-01
1255,1429,46,2024-04-01
1256,1430,134,2024-04-01
1257,1431,146,2024-04-01
1258,1432,109,2024-04-01
1259,1433,80,2024-04-01
1260,1434,153,2024-04-01
1261,1435,199,2024-04-01
1262,1437,168,2024-04-01
1263,1437,140,2024-04-01
1264,1438,126,2024-04-01
1265,1440,4,2024-04-01
1266,1441,104,2024-04-01
1267,1442,9,2024-04-01
1268,1443,157,2024-04-01
1269,1444,1,2024-04-01
1270,1445,51,2024-04-01
1271,1446,159,2024-04-01
1272,1447,150,2024-04-01
1273,1448,186,2024-04-01
1274,1449,99,2024-04-01
1275,1450,65,2024-04-01
1276,1450,118,2024-04-01
1277,1451,161,2024-04-01
1278,1453,23,2024-04-01
1279,1454,58,2024-04-01
1280,1454,136,2024-04-01
1281,1455,117,2024-04-01
1282,1456,119,2024-04-01
1283,1457,47,2024-04-01
1284,1459,12,2024-04-01
1285,1461,111,2024-04-01
1286,1462,15,2024-04-01
1287,1463,146,2024-04-01
1288,1464,69,2024-04-01
1289,1464,93,2024-04-01
1290,1465,171,2024-04-01
1291,1467,175,2024-04-01
1292,1468,197,2024-04-01
1293,1470,175,2024-04-01
1294,1471,25,2024-04-01
1295,1473,161,2024-04-01
1296,1475,2,2024-04-01
1297,1477,105,2024-04-01
1298,1478,165,2024-04-01
1299,1479,17,2024-04-01
1300,1480,88,2024-04-01
1301,1481,89,2024-04-01
1302,1482,123,2024-04-01
1303,1482,152,2024-04-01
1304,1483,179,2024-04-01
1305,1486,128,2024-04-01
1306,1487,39,2024-04-01
1307,1488,169,2024-04-01
1308,1489,90,2024-04-01
1309,1490,68,2024-04-01
1310,1491,168,2024-04-01
1311,1492,67,2024-04-01
1312,1494,191,2024-04-01
1313,1494,21,2024-04-01
1314,1495,189,2024-04-01
1315,1496,65,2024-04-01
1316,1498,34,2024-04-01
1317,1499,62,2024-04-01
1318,1500,166,2024-04-01
1319,1501,174,2024-04-01
1320,1503,59,2024-04-01
1321,1504,7,2024-04-01
1322,1505,90,2024-04-01
1323,1506,9,2024-04-01
1324,1507,2,2024-04-01
1325,1508,51,2024-04-01
1326,1509,104,2024-04-01
1327,1510,156,2024-04-01
1328,1511,98,2024-04-01
1329,1512,11,2024-04-01
1330,1513,200,2024-04-01
1331,1514,54,2024-04-01
1332,1515,71,2024-04-01
1333,1516,99,2024-04-01
1334,1517,181,2024-04-01
1335,1518,27,2024-04-01
1336,1519,37,2024-04-01
1337,1520,137,2024-04-01
1338,1521,53,2024-04-01
1339,1522,102,2024-04-01
1340,1523,69,2024-04-01
1341,1524,101,2024-04-01
1342,1524,111,2024-04-01
1343,1525,35,2024-04-01
1344,1527,159,2024-04-01
1345,1528,153,2024-04-01
1346,1529,195,2024-04-01
1347,1530,18,2024-04-01
1348,1531,46,2024-04-01
1349,1532,124,2024-04-01
1350,1534,84,2024-04-01
1351,1535,133,2024-04-01
1352,1536,122,2024-04-01
1353,1537,133,2024-04-01
1354,1538,6,2024-04-01
1355,1539,56,2024-04-01
1356,1541,70,2024-04-01
1357,1542,152,2024-04-01
1358,1543,89,2024-04-01
1359,1544,176,2024-04-01
1360,1545,195,2024-04-01
1361,1546,136,2024-04-01
1362,1547,121,2024-04-01
1363,1548,180,2024-04-01
1364,1549,41,2024-04-01
1365,1549,154,2024-04-01
1366,1550,103,2024-04-01
1367,1553,126,2024-04-01
1368,1554,166,2024-04-01
1369,1555,173,2024-04-01
1370,1555,27,2024-04-01
1371,1556,64,2024-04-01
1372,1556,128,2024-04-01
1373,1557,3,2024-04-01
1374,1558,200,2024-04-01
1375,1560,12,2024-04-01
1376,1561,165,2024-04-01
1377,1562,110,2024-04-01
1378,1563,117,2024-04-01
1379,1564,175,2024-04-01
1380,1565,188,2024-04-01
1381,1566,3,2024-04-01
1382,1566,59,2024-04-01
1383,1567,90,2024-04-01
1384,1568,85,2024-04-01
1385,1569,2,2024-04-01
1386,1572,132,2024-04-01
1387,1573,31,2024-04-01
1388,1575,63,2024-04-01
1389,1576,66,2024-04-01
1390,1577,110,2024-04-01
1391,1577,127,2024-04-01
1392,1578,160,2024-04-01
1393,1579,67,2024-04-01
1394,1582,81,2024-04-01
1395,1584,48,2024-04-01
1396,1586,96,2024-04-01
1397,1587,88,2024-04-01
1398,1588,200,2024-04-01
1399,1589,41,2024-04-01
1400,1590,10,2024-04-01
1401,1590,34,2024-04-01
1402,1591,160,2024-04-01
1403,1592,6,2024-04-01
1404,1595,103,2024-04-01
1405,1596,63,2024-04-01
1406,1596,8,2024-04-01
1407,1597,31,2024-04-01
1408,1599,16,2024-04-01
1409,1601,42,2024-04-01
1410,1602,161,2024-04-01
1411,1603,143,2024-04-01
1412,1605,33,2024-04-01
1413,1606,137,2024-04-01
1414,1607,178,2024-04-01
1415,1610,78,2024-04-01
1416,1610,136,2024-04-01
1417,1612,61,2024-04-01
1418,1614,77,2024-04-01
1419,1614,136,2024-04-01
1420,1615,133,2024-04-01
1421,1616,125,2024-04-01
1422,1617,151,2024-04-01
1423,1620,85,2024-04-01
1424,1621,135,2024-04-01
1425,1623,41,2024-04-01
1426,1624,49,2024-04-01
1427,1625,112,2024-04-01
1428,1628,26,2024-04-01
1429,1629,93,2024-04-01
1430,1630,108,2024-04-01
1431,1631,170,2024-04-01
1432,1632,87,2024-04-01
1433,1633,132,2024-04-01
1434,1634,187,2024-04-01
1435,1636,68,2024-04-01
1436,1637,27,2024-04-01
1437,1638,182,2024-04-01
1438,1639,73,2024-04-01
1439,1640,183,2024-04-01
1440,1642,35,2024-04-01
1441,1643,183,2024-04-01
1442,1644,86,2024-04-01
1443,1645,106,2024-04-01
1444,1645,153,2024-04-01
1445,1647,179,2024-04-01
1446,1648,95,2024-04-01
1447,1648,86,2024-04-01
1448,1649,16,2024-04-01
1449,1650,170,2024-04-01
1450,1651,85,2024-04-01
1451,1652,116,2024-04-01
1452,1653,70,2024-04-01
1453,1653,96,2024-04-01
1454,1654,73,2024-04-01
1455,1656,115,2024-04-01
1456,1657,151,2024-04-01
1457,1659,158,2024-04-01
1458,1660,182,2024-04-01
1459,1661,94,2024-04-01
1460,1662,80,2024-04-01
1461,1663,119,2024-04-01
1462,1667,51,2024-04-01
1463,1668,108,2024-04-01
1464,1669,40,2024-04-01
1465,1670,88,2024-04-01
1466,1673,68,2024-04-01
1467,1674,97,2024-04-01
1468,1675,199,2024-04-01
1469,1677,102,2024-04-01
1470,1678,73,2024-04-01
1471,1681,27,2024-04-01
1472,1682,13,2024-04-01
1473,1682,15,2024-04-01
1474,1683,87,2024-04-01
1475,1683,143,2024-04-01
1476,1684,92,2024-04-01
1477,1685,94,2024-04-01
1478,1689,170,2024-04-01
1479,1690,169,2024-04-01
1480,1691,196,2024-04-01
1481,1691,107,2024-04-01
1482,1692,157,2024-04-01
1483,1693,191,2024-04-01
1484,1694,107,2024-04-01
1485,1695,52,2024-04-01
1486,1696,85,2024-04-01
1487,1697,197,2024-04-01
1488,1698,149,2024-04-01
1489,1699,101,2024-04-01
1490,1700,200,2024-04-01
1491,1702,18,2024-04-01
1492,1703,135,2024-04-01
1493,1704,133,2024-04-01
1494,1704,130,2024-04-01
1495,1705,7,2024-04-01
1496,1707,196,2024-04-01
1497,1708,24,2024-04-01
1498,1709,45,2024-04-01
1499,1710,13,2024-04-01
1500,1711,176,2024-04-01
1501,1712,56,2024-04-01
1502,1714,11,2024-04-01
1503,1715,172,2024-04-01
1504,1717,133,2024-04-01
1505,1718,17,2024-04-01
1506,1719,136,2024-04-01
1507,1720,116,2024-04-01
1508,1720,134,2024-04-01
1509,1721,198,2024-04-01
1510,1722,192,2024-04-01
1511,1726,77,2024-04-01
1512,1727,76,2024-04-01
1513,1728,112,2024-04-01
1514,1729,187,2024-04-01
1515,1731,66,2024-04-01
1516,1732,197,2024-04-01
1517,1733,127,2024-04-01
1518,1734,62,2024-04-01
1519,1735,84,2024-04-01
1520,1736,141,2024-04-01
1521,1737,78,2024-04-01
1522,1738,80,2024-04-01
1523,1739,23,2024-04-01
1524,1740,99,2024-04-01
1525,1740,157,2024-04-01
1526,1741,158,2024-04-01
1527,1742,84,2024-04-01
1528,1743,80,2024-04-01
1529,1744,72,2024-04-01
1530,1745,97,2024-04-01
1531,1746,3,2024-04-01
1532,1750,100,2024-04-01
1533,1750,100,2024-04-01
1534,1751,133,2024-04-01
1535,1751,17,2024-04-01
1536,1753,47,2024-04-01
1537,1753,36,2024-04-01
1538,1754,63,2024-04-01
1539,1755,166,2024-04-01
1540,1756,126,2024-04-01
1541,1757,58,2024-04-01
1542,1757,120,2024-04-01
1543,1758,143,2024-04-01
1544,1759,100,2024-04-01
1545,1760,132,2024-04-01
1546,1761,181,2024-04-01
1547,1761,134,2024-04-01
1548,1763,68,2024-04-01
1549,1764,99,2024-04-01
1550,1765,84,2024-04-01
1551,1765,173,2024-04-01
1552,1766,167,2024-04-01
1553,1771,174,2024-04-01
1554,1772,87,2024-04-01
1555,1773,102,2024-04-01
1556,1774,109,2024-04-01
1557,1775,155,2024-04-01
1558,1776,58,2024-04-01
1559,1776,43,2024-04-01
1560,1777,28,2024-04-01
1561,1778,50,2024-04-01
1562,1780,16,2024-04-01
1563,1781,176,2024-04-01
1564,1782,117,2024-04-01
1565,1783,36,2024-04-01
1566,1784,162,2024-04-01
1567,1785,136,2024-04-01
1568,1786,6,2024-04-01
1569,1786,88,2024-04-01
1570,1787,61,2024-04-01
1571,1788,141,2024-04-01
1572,1789,161,2024-04-01
1573,1790,48,2024-04-01
1574,1792,122,2024-04-01
1575,1794,48,2024-04-01
1576,1794,126,2024-04-01
1577,1795,13,2024-04-01
1578,1796,53,2024-04-01
1579,1797,11,2024-04-01
1580,1799,20,2024-04-01
1581,1800,10,2024-04-01
1582,1801,21,2024-04-01
1583,1802,168,2024-04-01
1584,1803,149,2024-04-01
1585,1803,197,2024-04-01
1586,1804,6,2024-04-01
1587,1805,5,2024-04-01
1588,1806,159,2024-04-01
1589,1807,75,2024-04-01
1590,1807,56,2024-04-01
1591,1808,50,2024-04-01
1592,1808,12,2024-04-01
1593,1809,161,2024-04-01
1594,1810,190,2024-04-01
1595,1811,11,2024-04-01
1596,1812,193,2024-04-01
1597,1813,36,2024-04-01
1598,1814,117,2024-04-01
1599,1815,52,2024-04-01
1600,1817,62,2024-04-01
1601,1817,40,2024-04-01
1602,1818,157,2024-04-01
1603,1819,23,2024-04-01
1604,1820,90,2024-04-01
1605,1821,57,2024-04-01
1606,1822,106,2024-04-01
1607,1824,196,2024-04-01
1608,1825,85,2024-04-01
1609,1826,36,2024-04-01
1610,1828,122,2024-04-01
1611,1829,186,2024-04-01
1612,1830,92,2024-04-01
1613,1835,149,2024-04-01
1614,1836,20,2024-04-01
1615,1837,22,2024-04-01
1616,1837,179,2024-04-01
1617,1838,117,2024-04-01
1618,1840,62,2024-04-01
1619,1841,148,2024-04-01
1620,1843,5,2024-04-01
1621,1843,162,2024-04-01
1622,1845,150,2024-04-01
1623,1846,108,2024-04-01
1624,1846,85,2024-04-01
1625,1847,114,2024-04-01
1626,1848,28,2024-04-01
1627,1849,38,2024-04-01
1628,1850,68,2024-04-01
1629,1851,86,2024-04-01
1630,1852,190,2024-04-01
1631,1853,185,2024-04-01
1632,1854,199,2024-04-01
1633,1855,182,2024-04-01
1634,1856,200,2024-04-01
1635,1857,57,2024-04-01
1636,1858,94,2024-04-01
1637,1859,107,2024-04-01
1638,1860,81,2024-04-01
1639,1861,180,2024-04-01
1640,1862,14,2024-04-01
1641,1863,73,2024-04-01
1642,1864,68,2024-04-01
1643,1865,9,2024-04-01
1644,1865,164,2024-04-01
1645,1866,119,2024-04-01
1646,1867,70,2024-04-01
1647,1867,113,2024-04-01
1648,1868,88,2024-04-01
1649,1869,44,2024-04-01
1650,1870,58,2024-04-01
1651,1873,121,2024-04-01
1652,1874,139,2024-04-01
1653,1875,117,2024-04-01
1654,1876,10,2024-04-01
1655,1877,190,2024-04-01
1656,1878,145,2024-04-01
1657,1879,18,2024-04-01
1658,1881,151,2024-04-01
1659,1882,197,2024-04-01
1660,1883,167,2024-04-01
1661,1884,97,2024-04-01
1662,1885,133,2024-04-01
1663,1886,186,2024-04-01
1664,1887,181,2024-04-01
1665,1888,91,2024-04-01
1666,1891,95,2024-04-01
1667,1892,98,2024-04-01
1668,1894,47,2024-04-01
1669,1896,83,2024-04-01
1670,1897,185,2024-04-01
1671,1898,170,2024-04-01
1672,1900,162,2024-04-01
1673,1901,17,2024-04-01
1674,1902,6,2024-04-01
1675,1903,156,2024-04-01
1676,1905,1,2024-04-01
1677,1906,72,2024-04-01
1678,1908,168,2024-04-01
1679,1909,51,2024-04-01
1680,1911,44,2024-04-01
1681,1912,172,2024-04-01
1682,1913,120,2024-04-01
1683,1916,172,2024-04-01
1684,1917,99,2024-04-01
1685,1918,26,2024-04-01
1686,1919,166,2024-04-01
1687,1920,103,2024-04-01
1688,1921,126,2024-04-01
1689,1922,153,2024-04-01
1690,1923,145,2024-04-01
1691,1924,43,2024-04-01
1692,1924,39,2024-04-01
1693,1925,31,2024-04-01
1694,1927,187,2024-04-01
1695,1930,188,2024-04-01
1696,1931,45,2024-04-01
1697,1932,92,2024-04-01
1698,1933,69,2024-04-01
1699,1935,122,2024-04-01
1700,1936,142,2024-04-01
1701,1937,187,2024-04-01
1702,1938,73,2024-04-01
1703,1939,96,2024-04-01
1704,1941,174,2024-04-01
1705,1943,138,2024-04-01
1706,1944,149,2024-04-01
1707,1945,46,2024-04-01
1708,1946,21,2024-04-01
1709,1947,98,2024-04-01
1710,1949,39,2024-04-01
1711,1950,148,2024-04-01
1712,1951,150,2024-04-01
1713,1952,62,2024-04-01
1714,1953,20,2024-04-01
1715,1954,143,2024-04-01
1716,1955,101,2024-04-01
1717,1956,189,2024-04-01
1718,1957,60,2024-04-01
1719,1958,46,2024-04-01
1720,1959,35,2024-04-01
1721,1960,141,2024-04-01
1722,1962,30,2024-04-01
1723,1963,152,2024-04-01
1724,1965,95,2024-04-01
1725,1966,43,2024-04-01
1726,1968,113,2024-04-01
1727,1969,86,2024-04-01
1728,1971,167,2024-04-01
1729,1972,113,2024-04-01
1730,1973,166,2024-04-01
1731,1974,124,2024-04-01
1732,1975,124,2024-04-01
1733,1976,118,2024-04-01
1734,1977,33,2024-04-01
1735,1978,165,2024-04-01
1736,1979,129,2024-04-01
1737,1981,127,2024-04-01
1738,1982,37,2024-04-01
1739,1984,70,2024-04-01
1740,1985,49,2024-04-01
1741,1986,96,2024-04-01
1742,1987,107,2024-04-01
1743,1988,51,2024-04-01
1744,1989,138,2024-04-01
1745,1990,118,2024-04-01
1746,1993,103,2024-04-01
1747,1994,199,2024-04-01
1748,1996,28,2024-04-01
1749,1997,5,2024-04-01
1750,1998,200,2024-04-01
1751,1999,160,2024-04-01
1752,2000,150,2024-04-01
1753,2001,1,2024-04-01
1754,2001,28,2024-04-01
1755,2003,164,2024-04-01
1756,2004,160,2024-04-01
1757,2005,40,2024-04-01
1758,2006,151,2024-04-01
1759,2007,83,2024-04-01
1760,2008,129,2024-04-01
1761,2010,184,2024-04-01
1762,2011,77,2024-04-01
1763,2012,165,2024-04-01
1764,2013,106,2024-04-01
1765,2013,74,2024-04-01
1766,2016,86,2024-04-01
1767,2018,1,2024-04-01
1768,2018,46,2024-04-01
1769,2021,100,2024-04-01
1770,2022,37,2024-04-01
1771,2023,2,2024-04-01
1772,2024,193,2024-04-01
1773,2025,59,2024-04-01
1774,2026,16,2024-04-01
1775,2031,185,2024-04-01
1776,2032,64,2024-04-01
1777,2034,14,2024-04-01
1778,2034,114,2024-04-01
1779,2035,28,2024-04-01
1780,2036,20,2024-04-01
1781,2037,22,2024-04-01
1782,2038,44,2024-04-01
1783,2039,125,2024-04-01
1784,2040,132,2024-04-01
1785,2041,112,2024-04-01
1786,2042,136,2024-04-01
1787,2043,70,2024-04-01
1788,2043,32,2024-04-01
1789,2044,112,2024-04-01
1790,2045,4,2024-04-01
1791,2046,153,2024-04-01
1792,2048,179,2024-04-01
1793,2048,195,2024-04-01
1794,2050,157,2024-04-01
1795,2051,122,2024-04-01
1796,2052,181,2024-04-01
1797,2053,78,2024-04-01
1798,2054,150,2024-04-01
1799,2056,73,2024-04-01
1800,2057,156,2024-04-01
1801,2058,29,2024-04-01
1802,2059,56,2024-04-01
1803,2062,148,2024-04-01
1804,2063,73,2024-04-01
1805,2065,31,2024-04-01
1806,2068,11,2024-04-01
1807,2069,130,2024-04-01
1808,2070,112,2024-04-01
1809,2071,134,2024-04-01
1810,2072,77,2024-04-01
1811,2073,38,2024-04-01
1812,2074,154,2024-04-01
1813,2074,32,2024-04-01
1814,2075,172,2024-04-01
1815,2076,27,2024-04-01
1816,2078,164,2024-04-01
1817,2079,81,2024-04-01
1818,2079,49,2024-04-01
1819,2080,144,2024-04-01
1820,2081,26,2024-04-01
1821,2082,36,2024-04-01
1822,2083,137,2024-04-01
1823,2084,61,2024-04-01
1824,2085,184,2024-04-01
1825,2087,186,2024-04-01
1826,2090,123,2024-04-01
1827,2090,21,2024-04-01
1828,2091,41,2024-04-01
1829,2091,3,2024-04-01
1830,2093,194,2024-04-01
1831,2093,65,2024-04-01
1832,2094,113,2024-04-01
1833,2095,122,2024-04-01
1834,2096,35,2024-04-01
1835,2097,167,2024-04-01
1836,2100,127,2024-04-01
1837,2101,110,2024-04-01
1838,2101,182,2024-04-01
1839,2102,14,2024-04-01
1840,2104,128,2024-04-01
1841,2105,11,2024-04-01
1842,2106,75,2024-04-01
1843,2108,56,2024-04-01
1844,2109,95,2024-04-01
1845,2111,194,2024-04-01
1846,2112,38,2024-04-01
1847,2113,36,2024-04-01
1848,2114,89,2024-04-01
1849,2115,191,2024-04-01
1850,2118,46,2024-04-01
1851,2119,193,2024-04-01
1852,2120,183,2024-04-01
1853,2121,180,2024-04-01
1854,2122,27,2024-04-01
1855,2124,148,2024-04-01
1856,2124,49,2024-04-01
1857,2126,161,2024-04-01
1858,2126,43,2024-04-01
1859,2127,167,2024-04-01
1860,2128,189,2024-04-01
1861,2130,60,2024-04-01
1862,2131,198,2024-04-01
1863,2131,167,2024-04-01
1864,2132,155,2024-04-01
1865,2133,21,2024-04-01
1866,2134,152,2024-04-01
1867,2135,49,2024-04-01
1868,2136,120,2024-04-01
1869,2137,121,2024-04-01
1870,2140,2,2024-04-01
1871,2141,199,2024-04-01
1872,2143,157,2024-04-01
1873,2144,51,2024-04-01
1874,2144,89,2024-04-01
1875,2145,181,2024-04-01
1876,2147,140,2024-04-01
1877,2151,66,2024-04-01
1878,2152,72,2024-04-01
1879,2153,95,2024-04-01
1880,2154,51,2024-04-01
1881,2157,157,2024-04-01
1882,2158,149,2024-04-01
1883,2159,91,2024-04-01
1884,2160,26,2024-04-01
1885,2161,80,2024-04-01
1886,2162,110,2024-04-01
1887,2163,188,2024-04-01
1888,2164,86,2024-04-01
1889,2164,188,2024-04-01
1890,2165,61,2024-04-01
1891,2166,37,2024-04-01
1892,2166,37,2024-04-01
1893,2167,180,2024-04-01
1894,2168,120,2024-04-01
1895,2172,174,2024-04-01
1896,2172,45,2024-04-01
1897,2173,29,2024-04-01
1898,2174,17,2024-04-01
1899,2178,59,2024-04-01
1900,2179,173,2024-04-01
1901,2180,192,2024-04-01
1902,2181,31,2024-04-01
1903,2182,192,2024-04-01
1904,2183,63,2024-04-01
1905,2184,56,2024-04-01
1906,2185,53,2024-04-01
1907,2186,5,2024-04-01
1908,2186,137,2024-04-01
1909,2187,62,2024-04-01
1910,2188,197,2024-04-01
1911,2189,67,2024-04-01
1912,2189,173,2024-04-01
1913,2191,137,2024-04-01
1914,2192,63,2024-04-01
1915,2193,96,2024-04-01
1916,2194,12,2024-04-01
1917,2195,78,2024-04-01
1918,2196,140,2024-04-01
1919,2197,133,2024-04-01
1920,2198,109,2024-04-01
1921,2199,115,2024-04-01
1922,2200,48,2024-04-01
1923,2201,156,2024-04-01
1924,2202,3,2024-04-01
1925,2203,6,2024-04-01
1926,2204,171,2024-04-01
1927,2205,53,2024-04-01
1928,2206,12,2024-04-01
1929,2207,12,2024-04-01
1930,2209,17,2024-04-01
1931,2210,52,2024-04-01
1932,2211,86,2024-04-01
1933,2213,13,2024-04-01
1934,2214,38,2024-04-01
1935,2215,60,2024-04-01
1936,2216,194,2024-04-01
1937,2218,22,2024-04-01
1938,2219,20,2024-04-01
1939,2220,154,2024-04-01
1940,2222,128,2024-04-01
1941,2223,117,2024-04-01
1942,2223,126,2024-04-01
1943,2224,95,2024-04-01
1944,2226,169,2024-04-01
1945,2227,156,2024-04-01
1946,2228,147,2024-04-01
1947,2229,163,2024-04-01
1948,2230,130,2024-04-01
1949,2231,93,2024-04-01
1950,2232,88,2024-04-01
1951,2233,131,2024-04-01
1952,2235,117,2024-04-01
1953,2237,143,2024-04-01
1954,2239,149,2024-04-01
1955,2239,169,2024-04-01
1956,2240,174,2024-04-01
1957,2241,28,2024-04-01
1958,2242,82,2024-04-01
1959,2243,146,2024-04-01
1960,2244,164,2024-04-01
1961,2244,84,2024-04-01
1962,2245,36,2024-04-01
1963,2246,79,2024-04-01
1964,2246,154,2024-04-01
1965,2247,47,2024-04-01
1966,2248,81,2024-04-01
1967,2249,59,2024-04-01
1968,2249,133,2024-04-01
1969,2250,117,2024-04-01
1970,2251,190,2024-04-01
1971,2251,120,2024-04-01
1972,2253,118,2024-04-01
1973,2254,15,2024-04-01
1974,2255,175,2024-04-01
1975,2256,194,2024-04-01
1976,2257,73,2024-04-01
1977,2260,133,2024-04-01
1978,2260,182,2024-04-01
1979,2261,120,2024-04-01
1980,2262,135,2024-04-01
1981,2263,43,2024-04-01
1982,2264,35,2024-04-01
1983,2266,9,2024-04-01
1984,2267,36,2024-04-01
1985,2268,71,2024-04-01
1986,2269,80,2024-04-01
1987,2270,32,2024-04-01
